Array Length, Radix Sort, QR Sort
2191000,122.766667,111.9
2192000,121.7,111
2193000,119.5,108.6
2194000,122.433333,111.633333
2195000,120.733333,110.033333
2196000,122.766667,112
2197000,122.866667,112.533333
2198000,123.066667,112.366667
2199000,121,110.3
2200000,110.5,100
2201000,120.8,109.966667
2202000,123.4,112.6
2203000,122.7,112.7
2204000,139.633333,113.6
2205000,128.733333,117.1
2206000,128.566667,116.833333
2207000,126.666667,115.066667
2208000,127.866667,116.433333
2209000,127.966667,116.666667
2210000,115.633333,104.9
2211000,127.933333,117.1
2212000,128.466667,116.733333
2213000,128.666667,117.666667
2214000,128.266667,117.166667
2215000,126.333333,115.3
2216000,129.466667,117.433333
2217000,129.766667,117.4
2218000,129.866667,118.533333
2219000,129.3,117.966667
2220000,116.066667,105.933333
2221000,132.8,120.833333
2222000,130.433333,119.133333
2223000,129.366667,118.566667
2224000,129.3,118.266667
2225000,128.533333,117.733333
2226000,131.733333,118.266667
2227000,129.533333,119.466667
2228000,130.366667,119.4
2229000,130.233333,118.666667
2230000,118.333333,107.1
2231000,131.6,120.033333
2232000,127.7,116.666667
2233000,127.333333,116.066667
2234000,144.833333,116.6
2235000,125.633333,114.133333
2236000,127.133333,116.133333
2237000,127.933333,116.666667
2238000,127.233333,116.733333
2239000,128.9,118.4
2240000,126.9,118.6
2241000,128.366667,117.3
2242000,129.666667,118.466667
2243000,125.766667,115.266667
2244000,128.2,117.5
2245000,126.733333,115.5
2246000,128.533333,117.933333
2247000,128.1,117.366667
2248000,128.5,117.6
2249000,126.533333,115.2
2250000,117.1,105.933333
2251000,126.6,115.4
2252000,129.066667,117.566667
2253000,129.933333,118.4
2254000,128.7,117.8
2255000,126.633333,116.166667
2256000,129.3,118
2257000,126.6,115.9
2258000,130.166667,119.1
2259000,129.833333,118.533333
2260000,117.966667,106.833333
2261000,129.866667,118.566667
2262000,129.3,118.5
2263000,130.033333,118.766667
2264000,129.8,118.633333
2265000,127.966667,117.1
2266000,130.7,119.1
2267000,130.4,119.933333
2268000,130.266667,119.533333
2269000,130.466667,119.2
2270000,118.633333,107.833333
2271000,130.433333,120.2
2272000,130.666667,119.566667
2273000,130.333333,118.833333
2274000,130.566667,119.9
2275000,129.166667,118.1
2276000,131.1,119.766667
2277000,131.466667,120.633333
2278000,131.266667,120.4
2279000,131.3,120.4
2280000,119.7,109.166667
2281000,132.6,122.4
2282000,131.766667,120.566667
2283000,131.733333,121.3
2284000,132.566667,122.1
2285000,130.133333,119.3
2286000,132.566667,121.5
2287000,132.933333,121.533333
2288000,132.166667,121.666667
2289000,132.6,121.566667
2290000,120.733333,109.966667
2291000,133.233333,122.5
2292000,133.4,122.233333
2293000,130.566667,119.966667
2294000,132.966667,122.1
2295000,131.066667,119.833333
2296000,134.233333,122.233333
2297000,133.9,122.7
2298000,133.533333,122.4
2299000,131.366667,120.366667
2300000,122.833333,111.2
2301000,131.933333,120.366667
2302000,134.233333,124.966667
2303000,134.133333,123.433333
2304000,134.333333,122.9
2305000,132.966667,121.366667
2306000,135.133333,123.133333
2307000,132.2,121.633333
2308000,135.866667,123.4
2309000,134.666667,123.333333
2310000,123.933333,113.1
2311000,135.733333,123.866667
2312000,135.333333,124
2313000,134.766667,123.7
2314000,135.133333,123.8
2315000,133.4,122.166667
2316000,136.1,123.533333
2317000,135.533333,124.166667
2318000,136.8,125.433333
2319000,135.6,124.266667
2320000,124.5,113.033333
2321000,136.033333,125.166667
2322000,136.3,124.533333
2323000,136.4,124.933333
2324000,136.4,124.7
2325000,134.566667,123.133333
2326000,137.133333,125.4
2327000,137.866667,126.866667
2328000,137,126.233333
2329000,137.033333,125.8
2330000,125.533333,114.333333
2331000,136.533333,125.566667
2332000,136.966667,125.533333
2333000,136.966667,125.9
2334000,137.433333,125.833333
2335000,135.566667,124.366667
2336000,137.566667,126.333333
2337000,137.3,126.466667
2338000,137.666667,126.066667
2339000,137.666667,126.633333
2340000,126.966667,115.4
2341000,163.6,155.433333
2342000,183.9,167.266667
2343000,172.166667,154.5
2344000,170.733333,159.933333
2345000,157.2,142.6
2346000,144.5,132.1
2347000,148.2,134.233333
2348000,156.266667,144.4
2349000,161.733333,152.133333
2350000,132.933333,121.566667
2351000,141,129.2
2352000,144.566667,132.466667
2353000,144.666667,132.3
2354000,145.166667,131.966667
2355000,142.5,130.233333
2356000,144.566667,132.8
2357000,141.833333,129.566667
2358000,144.933333,132.766667
2359000,144.066667,132.533333
2360000,133,121.666667
2361000,149.566667,135.633333
2362000,146.333333,135.166667
2363000,145.433333,132.633333
2364000,145,132.933333
2365000,143.066667,130.966667
2366000,149.033333,137.7
2367000,146.533333,134
2368000,146.366667,134.2
2369000,148.066667,133.966667
2370000,134.333333,122.5
2371000,145.433333,133.3
2372000,145.933333,133.9
2373000,145.233333,132.6
2374000,142.466667,130.866667
2375000,140.266667,128.433333
2376000,142.233333,130.266667
2377000,142.066667,130.7
2378000,142.3,130.6
2379000,142.833333,131.233333
2380000,131.666667,119.566667
2381000,141.3,129.9
2382000,142.533333,131.2
2383000,145.366667,132.7
2384000,142.533333,131.133333
2385000,140.8,129.033333
2386000,142.633333,131.366667
2387000,143.166667,131.833333
2388000,143.333333,132.466667
2389000,144.4,131.566667
2390000,132.966667,121.066667
2391000,143.833333,132.133333
2392000,144.333333,131.7
2393000,141.866667,129.6
2394000,144.533333,132.366667
2395000,142.233333,130.7
2396000,144,132.766667
2397000,143.8,132.666667
2398000,144,133.066667
2399000,143.766667,130.933333
2400000,133.866667,122.6
2401000,142.766667,131.133333
2402000,145.233333,133.033333
2403000,145.233333,133.366667
2404000,147.366667,135.166667
2405000,143.133333,131.166667
2406000,144.733333,133.533333
2407000,147.1,136.9
2408000,149.833333,137.066667
2409000,144.566667,132.933333
2410000,134.033333,122.766667
2411000,144.866667,133.833333
2412000,145.266667,133.433333
2413000,145.033333,133.633333
2414000,145.1,133.8
2415000,143.066667,131.866667
2416000,145.4,133.433333
2417000,145.633333,134.533333
2418000,146.566667,133.8
2419000,145.8,134.233333
2420000,134.933333,124.2
2421000,145.833333,134.7
2422000,146.3,134.7
2423000,146.7,134.8
2424000,146.633333,134.666667
2425000,144.866667,132.633333
2426000,146.466667,135.2
2427000,146.966667,135.2
2428000,146.9,135.333333
2429000,146.833333,134.566667
2430000,136.566667,125.1
2431000,147.866667,135.366667
2432000,148,135.933333
2433000,147.8,136.4
2434000,147.866667,135.733333
2435000,145.3,133.633333
2436000,148.033333,136.266667
2437000,147.733333,136.266667
2438000,148.333333,136.266667
2439000,148.466667,136.533333
2440000,137.9,126.433333
2441000,148.666667,136.733333
2442000,149.1,136.433333
2443000,146.633333,134.3
2444000,149.266667,136.833333
2445000,146.466667,134.9
2446000,168.4,138.4
2447000,148.933333,137.633333
2448000,156.633333,143.2
2449000,148.166667,136.433333
2450000,139.5,127.233333
2451000,148.5,135.9
2452000,149.7,137.266667
2453000,149.566667,137.466667
2454000,151.1,138.133333
2455000,147.566667,135.366667
2456000,150.366667,138.233333
2457000,148,135.366667
2458000,150.466667,138.233333
2459000,150.466667,137.966667
2460000,140.633333,128.466667
2461000,152.333333,139.433333
2462000,150.3,138.5
2463000,150.866667,139.233333
2464000,151.7,138.9
2465000,149.2,136.866667
2466000,151.233333,139.033333
2467000,151.2,139.9
2468000,151.366667,139.3
2469000,151.433333,139.3
2470000,142.033333,131.1
2471000,152.133333,139.666667
2472000,152,140.733333
2473000,152.533333,139.866667
2474000,151.8,139.8
2475000,150.833333,138.133333
2476000,152.266667,140.333333
2477000,152.2,139.533333
2478000,152.733333,140.8
2479000,153.3,140.7
2480000,180.066667,130.833333
2481000,153.166667,140.666667
2482000,152.666667,140.7
2483000,152.8,140.7
2484000,153.2,140.8
2485000,150.933333,138.733333
2486000,153.4,141
2487000,153.966667,141.566667
2488000,153.566667,141.2
2489000,153.7,141.9
2490000,143.833333,131.666667
2491000,154.033333,141.3
2492000,154.333333,141.966667
2493000,152.233333,139.733333
2494000,154.3,141.7
2495000,152.2,139.866667
2496000,154.166667,142.1
2497000,154.666667,142.733333
2498000,154.4,142.466667
2499000,153.733333,140.333333
2500000,144.166667,132.333333
2501000,152.766667,140.466667
2502000,154.966667,142.5
2503000,155.233333,143
2504000,155.266667,142.733333
2505000,153,140.733333
2506000,155.366667,142.933333
2507000,153.533333,141.1
2508000,155.933333,143.6
2509000,155.8,143.233333
2510000,146.4,133.9
2511000,155.966667,143.433333
2512000,155.5,143.533333
2513000,156.1,143.9
2514000,159.966667,145.8
2515000,154.1,141.733333
2516000,156.733333,143.833333
2517000,157.2,144.2
2518000,157.366667,144.033333
2519000,156.766667,144.033333
2520000,147.2,134.866667
2521000,157.1,144.3
2522000,157.333333,144.4
2523000,158.633333,146.133333
2524000,158.033333,144.733333
2525000,155.966667,142.533333
2526000,157.366667,144.633333
2527000,157.366667,145.066667
2528000,157.6,145.033333
2529000,157.866667,145.266667
2530000,148.966667,136.3
2531000,158.066667,145.5
2532000,158.333333,145.666667
2533000,158.9,145.733333
2534000,161.866667,148.9
2535000,155.733333,144.133333
2536000,158.866667,145.8
2537000,159.366667,146.1
2538000,158.9,146.066667
2539000,159.433333,146.766667
2540000,150.133333,137.3
2541000,158.766667,147.1
2542000,159.566667,146.9
2543000,158.033333,145
2544000,159.9,147.2
2545000,158.033333,144.966667
2546000,160.433333,147.6
2547000,160.433333,147.2
2548000,160,147.133333
2549000,158.366667,144.933333
2550000,150.466667,138.433333
2551000,158.833333,145.633333
2552000,160.633333,147.6
2553000,160.7,147.6
2554000,161.633333,147.966667
2555000,158.466667,145.766667
2556000,160.7,147.666667
2557000,159.033333,146.6
2558000,161.533333,148.633333
2559000,161.7,148.3
2560000,159.033333,154.5
2561000,161.733333,149.2
2562000,161.566667,149.333333
2563000,161.933333,149.266667
2564000,161.266667,149.2
2565000,159.4,147.2
2566000,162.233333,149.133333
2567000,161.733333,149.666667
2568000,162.166667,149.166667
2569000,161.833333,149.866667
2570000,153.466667,140.633333
2571000,162.366667,149.066667
2572000,162.833333,149.266667
2573000,162.6,149.6
2574000,163.066667,149.9
2575000,160.3,148.066667
2576000,163.1,150.133333
2577000,163.333333,150.1
2578000,163.466667,150.4
2579000,163.666667,150.366667
2580000,154.333333,142.533333
2581000,163.666667,150.6
2582000,163.6,150.133333
2583000,164.233333,151.066667
2584000,164,150.566667
2585000,162.1,149.1
2586000,163.866667,150.766667
2587000,163.933333,151.033333
2588000,166.833333,152.566667
2589000,164.566667,151.1
2590000,155.3,143.233333
2591000,164.6,151.333333
2592000,165.433333,151.766667
2593000,163.333333,150.333333
2594000,165.166667,152.133333
2595000,163.266667,149.8
2596000,165.966667,152.533333
2597000,165.466667,152.833333
2598000,165.233333,152.166667
2599000,164.066667,150.8
2600000,157.666667,144.8
2601000,164.533333,150.733333
2602000,166.933333,154.333333
2603000,166.233333,153.566667
2604000,166.533333,153.433333
2605000,163.966667,150.5
2606000,167,153.233333
2607000,164.9,152.166667
2608000,166.466667,153.3
2609000,167.033333,154.166667
2610000,159.666667,146.2
2611000,167.066667,154.566667
2612000,167.166667,153.333333
2613000,167.666667,154.033333
2614000,166.866667,153.666667
2615000,176.4,165.366667
2616000,168.366667,155.266667
2617000,168.166667,155.133333
2618000,168.5,154.333333
2619000,167.866667,155.233333
2620000,159.7,146.3
2621000,168.333333,155.4
2622000,168.4,155.366667
2623000,169.033333,155.333333
2624000,168.366667,154.966667
2625000,165.933333,153.266667
2626000,168.366667,155
2627000,169.266667,155.466667
2628000,168.666667,155.133333
2629000,169.133333,156.433333
2630000,160.766667,148.533333
2631000,169.2,155.766667
2632000,169.2,156.2
2633000,169.2,155.966667
2634000,169.6,156.666667
2635000,167.4,153.333333
2636000,169.666667,156.233333
2637000,170.2,156.333333
2638000,169.7,156.733333
2639000,170.2,156.666667
2640000,161.366667,148.733333
2641000,171.333333,157.366667
2642000,170,156.233333
2643000,169.533333,155.533333
2644000,170.566667,157.166667
2645000,168.233333,155.1
2646000,171.633333,157.4
2647000,171.233333,157.8
2648000,171.033333,157.466667
2649000,169.6,156.2
2650000,163.366667,150.433333
2651000,172.1,158.3
2652000,171.8,158.066667
2653000,171.5,158.833333
2654000,171.866667,158.166667
2655000,169.933333,156
2656000,172.466667,158.766667
2657000,170.933333,157.2
2658000,172.066667,159.166667
2659000,172.066667,158.5
2660000,200.4,191.5
2661000,192.4,178.633333
2662000,185.666667,174.433333
2663000,196.4,179.433333
2664000,177.7,163.933333
2665000,194.166667,179.1
2666000,202.566667,188.9
2667000,208.4,191.733333
2668000,182.866667,166.966667
2669000,178,164.433333
2670000,170.8,156.766667
2671000,178.5,164.033333
2672000,177.9,164.2
2673000,179.5,163.766667
2674000,177.166667,163.5
2675000,176.1,162.766667
2676000,179.833333,163.9
2677000,178,163.866667
2678000,177.366667,163.8
2679000,186.1,173.333333
2680000,171.8,157.633333
2681000,194.966667,178.1
2682000,179.933333,165.933333
2683000,179.633333,165.766667
2684000,181.066667,167.666667
2685000,178.966667,163.766667
2686000,181.766667,167.366667
2687000,180.5,166.666667
2688000,180.4,166.5
2689000,180.666667,165.733333
2690000,173.333333,159.666667
2691000,181.433333,166.8
2692000,181.233333,166.8
2693000,180.066667,165.7
2694000,180.533333,166.466667
2695000,179.3,164.866667
2696000,181.7,167.233333
2697000,181.433333,167.566667
2698000,181.366667,168.1
2699000,180.466667,166.3
2700000,175.6,160.366667
2701000,178.633333,163.2
2702000,178.566667,164
2703000,177.833333,163.466667
2704000,178.7,163.233333
2705000,176.833333,161.366667
2706000,178.733333,164.166667
2707000,177.166667,162.766667
2708000,177.833333,164.1
2709000,178.133333,164.3
2710000,171.966667,159.1
2711000,178.266667,163.933333
2712000,177.8,164.633333
2713000,178.666667,165
2714000,180.2,164.533333
2715000,176.066667,161.933333
2716000,189.333333,173.5
2717000,178.133333,164.8
2718000,179.5,165.333333
2719000,178.8,164.9
2720000,172.833333,158.8
2721000,179.333333,165.366667
2722000,180.6,165.8
2723000,179.766667,166.066667
2724000,180.5,165.666667
2725000,177.4,163.266667
2726000,179.966667,166.633333
2727000,180.3,165.466667
2728000,180.4,166.7
2729000,179.9,166.2
2730000,173.433333,160.366667
2731000,180.466667,166.8
2732000,180.533333,165.8
2733000,179.766667,166.833333
2734000,181,166.066667
2735000,177.966667,166.3
2736000,180.966667,166.3
2737000,180.866667,167.766667
2738000,181.366667,167.6
2739000,182.033333,167.833333
2740000,175.3,161.8
2741000,181.633333,167.633333
2742000,181.933333,168.433333
2743000,181.566667,166.433333
2744000,183.466667,168.733333
2745000,179.9,165.866667
2746000,182.666667,168.266667
2747000,182.2,168.466667
2748000,182.733333,169.866667
2749000,181.633333,167.566667
2750000,177.233333,162.666667
2751000,182.133333,168.233333
2752000,183.133333,169.5
2753000,182.9,169.233333
2754000,183.233333,169.233333
2755000,181.9,167.1
2756000,183.633333,170.166667
2757000,183.366667,168.1
2758000,183.833333,169.833333
2759000,183.866667,170
2760000,178.133333,163.966667
2761000,187.433333,172.3
2762000,185.233333,170.633333
2763000,185.366667,170.766667
2764000,184.7,173.933333
2765000,182.733333,168.933333
2766000,185,170.266667
2767000,184.866667,170.666667
2768000,184.366667,170.466667
2769000,186.133333,171.433333
2770000,179.966667,164.966667
2771000,184.5,171.466667
2772000,185.633333,170.8
2773000,185.666667,171.5
2774000,185.7,171.533333
2775000,184.033333,169.3
2776000,185.933333,171.633333
2777000,186.333333,172.233333
2778000,185.733333,171.366667
2779000,186.066667,172.2
2780000,180.333333,166.033333
2781000,185.733333,171.833333
2782000,188,173.4
2783000,187.733333,171.966667
2784000,186.9,172.633333
2785000,184.666667,170.6
2786000,187.066667,172.733333
2787000,186.333333,172.733333
2788000,186.766667,172.433333
2789000,187.166667,172.9
2790000,181.933333,167.433333
2791000,187.433333,172.833333
2792000,188.1,173.966667
2793000,187.1,172.833333
2794000,188,173.633333
2795000,186.2,171.366667
2796000,188.133333,173.933333
2797000,187.833333,173.6
2798000,188.7,174.766667
2799000,187.966667,172.9
2800000,183.133333,169.6
2801000,187.666667,173.233333
2802000,209.9,174.1
2803000,188.8,174.566667
2804000,188.6,175
2805000,187.1,172.833333
2806000,189.2,174.466667
2807000,188.566667,174.1
2808000,190.2,177.766667
2809000,189.833333,175.066667
2810000,184.466667,170
2811000,189.733333,174.566667
2812000,189.466667,174.9
2813000,189.266667,174.9
2814000,190.033333,175.666667
2815000,209.433333,174.7
2816000,189.8,175.4
2817000,190.533333,175.533333
2818000,190.566667,175.566667
2819000,191.033333,175.4
2820000,184.866667,171.166667
2821000,190.966667,176.333333
2822000,190.7,175.7
2823000,190.866667,177
2824000,191.166667,176.166667
2825000,191.233333,175.9
2826000,191.066667,176.5
2827000,192.133333,176.733333
2828000,191.9,177.166667
2829000,191.933333,176.633333
2830000,187.6,172.533333
2831000,192.566667,178.933333
2832000,192.633333,178
2833000,192,177.8
2834000,192.366667,177.233333
2835000,191.066667,176.9
2836000,192.533333,177.8
2837000,193.566667,179.833333
2838000,192.666667,178.2
2839000,193.233333,178.5
2840000,187.1,173.3
2841000,193.733333,178.6
2842000,193.833333,178.766667
2843000,192.5,179.333333
2844000,193.4,179
2845000,194.033333,178.633333
2846000,193.933333,178.9
2847000,194.7,179.8
2848000,193.833333,179.433333
2849000,193.266667,178.2
2850000,188.9,174.566667
2851000,193.933333,178.733333
2852000,194.6,179.766667
2853000,194.666667,180.233333
2854000,194.566667,179.4
2855000,193,178.333333
2856000,212.133333,190.766667
2857000,224.233333,214.5
2858000,198.933333,184.233333
2859000,200.266667,184.633333
2860000,196.6,181.033333
2861000,200.133333,184.3
2862000,200.9,185.5
2863000,200.866667,184.566667
2864000,199.933333,184.5
2865000,197.866667,182.966667
2866000,199.633333,184.233333
2867000,201,185.4
2868000,200.366667,185.433333
2869000,200.5,185.3
2870000,197.133333,181.566667
2871000,200.733333,185.166667
2872000,201.666667,186.233333
2873000,200.866667,186.1
2874000,201.166667,185.766667
2875000,196.033333,181.766667
2876000,197.333333,181.6
2877000,197,181.666667
2878000,197.666667,182.366667
2879000,197.166667,182.6
2880000,201.9,190.5
2881000,198.1,183.2
2882000,197.833333,183
2883000,198.166667,182.166667
2884000,199.1,183.533333
2885000,197.366667,181.4
2886000,198,182.966667
2887000,197.933333,183.466667
2888000,198.4,183.566667
2889000,199.433333,183.566667
2890000,194.566667,180.366667
2891000,198.5,184.3
2892000,199.1,183.8
2893000,198.966667,183.966667
2894000,220.5,183.3
2895000,198.266667,182.7
2896000,199.2,184.5
2897000,200.066667,184.866667
2898000,199.166667,184.366667
2899000,199.6,184.533333
2900000,195.2,180.4
2901000,199.533333,183.433333
2902000,200.866667,184.966667
2903000,199.7,184.966667
2904000,228.266667,208.233333
2905000,207.466667,189.9
2906000,205.5,189.933333
2907000,204.5,189.166667
2908000,205.933333,191.133333
2909000,206.133333,190.2
2910000,203.133333,187.533333
2911000,205.866667,189.466667
2912000,205.866667,190.066667
2913000,205.6,190.9
2914000,206,190.166667
2915000,204.633333,189.133333
2916000,206.2,189.9
2917000,206.566667,190.333333
2918000,207.6,191.033333
2919000,206.4,190.6
2920000,202.633333,187.066667
2921000,208.233333,191.233333
2922000,206.533333,190.966667
2923000,207.933333,191.866667
2924000,207.433333,191.333333
2925000,205.733333,190.666667
2926000,206.9,190.966667
2927000,207.266667,191.166667
2928000,208.033333,191.433333
2929000,207.966667,192.533333
2930000,211.333333,195.5
2931000,211.966667,195.566667
2932000,208.8,193.366667
2933000,208.6,192.766667
2934000,209.033333,192.1
2935000,208.166667,192.233333
2936000,209.533333,193.9
2937000,208.4,193.4
2938000,210.1,193.033333
2939000,209.266667,193.766667
2940000,206.266667,190.433333
2941000,207.6,191.766667
2942000,210.266667,194.233333
2943000,209.066667,193.5
2944000,210.033333,194.233333
2945000,208.733333,192.4
2946000,209.633333,193.133333
2947000,209.566667,193.766667
2948000,211.1,194.133333
2949000,211.033333,194.733333
2950000,207.366667,190.833333
2951000,210.766667,195.633333
2952000,210.3,194.433333
2953000,210.666667,194.433333
2954000,210.233333,194.066667
2955000,212.066667,195.066667
2956000,213.133333,195.666667
2957000,212.766667,195.7
2958000,212.633333,195.233333
2959000,211.5,195.133333
2960000,209.333333,193.7
2961000,211.766667,195.333333
2962000,212.333333,195.666667
2963000,212.2,196.2
2964000,212.2,196.2
2965000,211.266667,194.8
2966000,212.566667,196.633333
2967000,213.366667,196.066667
2968000,236.166667,196.3
2969000,211.933333,196.7
2970000,210.666667,193.833333
2971000,211.3,196.233333
2972000,208.233333,192.033333
2973000,208.3,192.5
2974000,208.066667,192.166667
2975000,207.6,191.5
2976000,212.066667,194.366667
2977000,209,193.066667
2978000,209.733333,193
2979000,210.233333,193.833333
2980000,207.6,190.433333
2981000,209.1,192.9
2982000,209,193.233333
2983000,209.533333,193.333333
2984000,209.8,193.333333
2985000,208.866667,192.7
2986000,209.566667,193.433333
2987000,209.866667,194.633333
2988000,210.166667,193.933333
2989000,209.766667,194.066667
2990000,208.533333,191.533333
2991000,210.3,194.566667
2992000,210.666667,193.8
2993000,209.6,193.766667
2994000,210.733333,194.433333
2995000,209,193.366667
2996000,223.366667,208.033333
2997000,217.466667,199.1
2998000,217.466667,201.733333
2999000,216.166667,200.166667
3000000,213.6,197.433333
3001000,217.3,200.8
3002000,216.9,200
3003000,216.8,200.1
3004000,216.4,199.566667
3005000,221.233333,205.866667
3006000,217.366667,200.866667
3007000,217.9,200.633333
3008000,217.333333,200.966667
3009000,216.9,201.4
3010000,214.7,199.566667
3011000,218.333333,201.633333
3012000,218.366667,201.066667
3013000,217.166667,201.066667
3014000,218.233333,201.766667
3015000,218,200.966667
3016000,219.433333,202.266667
3017000,219.833333,202.3
3018000,219.4,203.733333
3019000,219.733333,202.666667
3020000,216.633333,199.966667
3021000,218.9,201.5
3022000,214.566667,198.2
3023000,214.2,198.433333
3024000,215.033333,197.833333
3025000,214.233333,197.4
3026000,214.5,198.266667
3027000,214.733333,199.1
3028000,214.066667,198.333333
3029000,214.9,198.733333
3030000,213.133333,197.6
3031000,239.033333,198.4
3032000,214.966667,199.033333
3033000,214.866667,199.133333
3034000,216.2,199.8
3035000,214.633333,197.933333
3036000,214.9,198.533333
3037000,217.266667,201.466667
3038000,215.1,199.133333
3039000,215.7,199.566667
3040000,214.933333,197.8
3041000,216.6,199.5
3042000,216.166667,199.6
3043000,216.233333,200.566667
3044000,219.633333,203.066667
3045000,217.466667,199.933333
3046000,216.633333,200.1
3047000,216.133333,200.6
3048000,217.3,201.133333
3049000,217.166667,200.966667
3050000,216.2,199.466667
3051000,218,201.066667
3052000,217.633333,201.033333
3053000,217.966667,201.766667
3054000,218.033333,201.5
3055000,217.3,200.433333
3056000,217.533333,200.866667
3057000,218.166667,200.966667
3058000,218.233333,202.1
3059000,218.3,201.633333
3060000,217.1,200.3
3061000,218.5,201.433333
3062000,217.733333,202.5
3063000,218.8,202.133333
3064000,218.166667,201.3
3065000,218.333333,201.466667
3066000,218.833333,202.9
3067000,219.533333,202.466667
3068000,218.966667,202.7
3069000,219.566667,202.2
3070000,218.166667,201.866667
3071000,220.3,203.8
3072000,219.1,203
3073000,219.3,203
3074000,220.2,203.466667
3075000,219.3,203.066667
3076000,220.5,203.8
3077000,219.9,203.4
3078000,221.133333,204.566667
3079000,220.833333,203.8
3080000,219.666667,203.4
3081000,221.333333,203.666667
3082000,221.366667,204.5
3083000,220.9,205.433333
3084000,221,203.733333
3085000,220.3,203.833333
3086000,221.933333,205.666667
3087000,221.933333,205.766667
3088000,222.333333,205.1
3089000,221.433333,204.9
3090000,221,204.266667
3091000,221.5,206.233333
3092000,222.633333,205.133333
3093000,221.933333,205.5
3094000,222.3,205.6
3095000,222.333333,205.3
3096000,222.833333,206.066667
3097000,222.633333,205.9
3098000,222.466667,205.766667
3099000,222.733333,206
3100000,222.833333,206.466667
3101000,222.933333,206.733333
3102000,223.166667,206.4
3103000,223.5,207
3104000,224,206.7
3105000,222.966667,206.833333
3106000,223.033333,206.7
3107000,224.166667,206.4
3108000,224.1,206.7
3109000,224.4,207.266667
3110000,223.733333,207.133333
3111000,223.833333,208
3112000,223.933333,207.4
3113000,224.433333,208.066667
3114000,224.133333,206.866667
3115000,230.666667,213.9
3116000,227.3,210.433333
3117000,224.866667,207.466667
3118000,225.066667,207.666667
3119000,225.933333,208.4
3120000,225.766667,208.066667
3121000,225.766667,209.2
3122000,225.333333,208.1
3123000,225.2,208.3
3124000,225.833333,209.266667
3125000,224.766667,207.3
3126000,226.133333,208.566667
3127000,225.833333,209.366667
3128000,227,209.233333
3129000,226.733333,209.166667
3130000,226.233333,209.466667
3131000,225.966667,209.533333
3132000,227.066667,209.933333
3133000,226.7,209.833333
3134000,228.866667,212.6
3135000,228.4,210.966667
3136000,228.533333,211.266667
3137000,227.433333,209.8
3138000,227.333333,210.833333
3139000,232.133333,213.766667
3140000,227.9,211.3
3141000,228.466667,210.833333
3142000,228.7,211.533333
3143000,252.2,210.633333
3144000,227.3,210.8
3145000,228.4,210.966667
3146000,228.4,211.033333
3147000,228.5,211.833333
3148000,229.166667,211.633333
3149000,228.566667,212.033333
3150000,228.633333,211.866667
3151000,230.033333,212
3152000,228.666667,211.466667
3153000,229.733333,212.733333
3154000,229.3,212.066667
3155000,229.7,212.6
3156000,229.733333,212.966667
3157000,229.466667,213.033333
3158000,254.233333,213.8
3159000,230.566667,213.1
3160000,230.166667,212.933333
3161000,229.7,213
3162000,229.866667,212.6
3163000,229.966667,212.533333
3164000,229.333333,212.433333
3165000,230.633333,212.9
3166000,230.433333,213.2
3167000,231.033333,213.8
3168000,230.8,213.8
3169000,230.733333,213
3170000,231.266667,213.266667
3171000,234.333333,216.5
3172000,231.8,215
3173000,232.1,215.433333
3174000,231.333333,215
3175000,231.466667,213.8
3176000,231.866667,214.366667
3177000,232.2,214.833333
3178000,232.433333,214.333333
3179000,233.1,214.4
3180000,230.833333,213.933333
3181000,234.166667,216.2
3182000,232.533333,215.166667
3183000,233.566667,215.6
3184000,233,216.033333
3185000,232.266667,215.666667
3186000,232.9,215.733333
3187000,233.2,216.433333
3188000,233.1,215.633333
3189000,232.7,216.433333
3190000,237.3,216.266667
3191000,235.2,217.066667
3192000,234.233333,220.766667
3193000,233.733333,216.533333
3194000,234.066667,216.466667
3195000,233.333333,215.9
3196000,233.833333,215.933333
3197000,233.333333,216.7
3198000,259.1,234.433333
3199000,228.233333,211.033333
3200000,234.766667,228.3
3201000,228.633333,213.433333
3202000,229.2,211.3
3203000,228.9,210.966667
3204000,229.666667,212.1
3205000,228.433333,211.5
3206000,230.4,213.3
3207000,234.9,217.366667
3208000,235.7,221.766667
3209000,234.966667,218
3210000,234.966667,217.466667
3211000,235.6,217.7
3212000,235.633333,217.7
3213000,235.7,218.666667
3214000,235.6,218.466667
3215000,235.166667,218.433333
3216000,235.733333,218.366667
3217000,235.666667,218.6
3218000,237.033333,219.566667
3219000,236.5,219.033333
3220000,235.3,218.166667
3221000,236.9,219.3
3222000,236.566667,218.633333
3223000,236.533333,218.633333
3224000,237.033333,219.266667
3225000,235.8,219.2
3226000,237.1,219.5
3227000,238.066667,220.433333
3228000,237.533333,219.766667
3229000,237.766667,220.566667
3230000,237.433333,218.966667
3231000,237.3,220.066667
3232000,238.166667,220.233333
3233000,238.266667,220.833333
3234000,240.833333,220.966667
3235000,237.866667,220.4
3236000,239.6,221.466667
3237000,238.933333,221.366667
3238000,239.133333,221.666667
3239000,239.066667,222.366667
3240000,237.933333,220.633333
3241000,238.866667,221.833333
3242000,239.466667,222.166667
3243000,239.2,221.7
3244000,240.2,222.466667
3245000,239.166667,221.033333
3246000,239.466667,222.1
3247000,240.466667,222.666667
3248000,239.9,223.066667
3249000,240.733333,222.733333
3250000,239.3,221.566667
